PID,Price,Area,City,No. of Bedrooms,Resale,SwimmingPool,ShoppingMall,24X7Security,PowerBackup,Hospital,AC,Furnished
2945,4,1800,3,3,1,0,0,0,1,0,1,0
7012,4,1503,6,2,1,0,1,0,0,1,0,1
4623,4,1500,5,2,1,5,5,5,5,5,5,5
4864,3,1010,5,2,1,5,5,5,5,5,5,5
6058,1,860,5,2,0,5,5,5,5,5,5,5
276,2,1097,1,2,0,1,0,1,1,0,0,1
1031,3,1395,1,1,0,0,0,0,1,0,0,0
2090,4,2000,3,3,1,0,0,0,1,0,0,0
6302,4,1717,6,3,0,0,0,0,0,0,0,0
4375,1,630,5,2,1,0,0,0,0,0,1,0
6604,2,654,6,1,0,0,0,0,1,0,0,1
7424,4,1944,6,4,0,1,1,1,1,0,0,0
2082,4,1800,3,3,1,0,0,0,1,0,0,0
5729,2,1100,5,3,0,5,5,5,5,5,5,5
3532,4,1900,4,3,0,1,0,1,1,0,0,1
4895,1,1109,5,2,0,5,5,5,5,5,5,5
4836,4,1833,5,3,1,5,5,5,5,5,5,5
4389,2,915,5,2,1,5,5,5,5,5,5,5
7421,3,670,6,1,0,0,1,1,1,0,0,0
4152,3,1115,4,2,0,1,0,0,1,0,0,1
3090,4,2300,3,3,1,0,0,0,1,0,0,0
7156,1,555,6,1,1,0,0,1,0,0,1,0
3012,1,500,3,2,1,0,0,0,0,0,0,0
7245,4,690,6,1,1,0,0,1,0,0,1,0
6240,2,650,6,1,1,0,0,0,0,1,0,0
5692,4,830,5,2,1,5,5,5,5,5,5,5
1038,3,1340,1,2,0,0,0,0,1,0,0,0
1129,3,1943,2,3,0,1,0,0,1,0,0,0
1195,1,643,2,1,0,0,0,0,0,0,0,0
3520,2,970,4,2,0,0,0,0,1,0,0,0
2037,4,1500,3,3,1,0,0,0,0,0,0,0
5828,1,2230,5,3,1,5,5,5,5,5,5,5
4635,1,835,5,2,0,5,5,5,5,5,5,5
1845,4,2500,3,4,1,0,0,0,1,0,1,0
7119,1,600,6,1,1,0,0,1,0,0,1,0
5296,2,4696,5,4,0,5,5,5,5,5,5,5
1278,2,1239,2,2,0,1,0,1,1,0,0,0
3733,3,1770,4,3,0,1,0,1,1,0,0,1
5037,2,1435,5,3,1,5,5,5,5,5,5,5
6234,2,700,6,1,1,0,0,0,0,0,0,1
3573,1,1040,4,2,0,0,0,0,1,0,0,0
2177,1,600,3,2,1,0,0,0,0,0,0,0
2535,4,2000,3,3,1,0,0,0,1,0,0,0
3002,4,2302,3,4,1,1,0,1,1,0,0,1
7204,4,1700,6,3,1,0,1,1,1,1,0,0
6827,4,1250,6,2,1,0,0,0,0,0,0,0
4038,3,2000,4,3,1,0,0,0,0,0,0,0
2750,2,1000,3,3,1,0,0,0,0,0,0,0
5309,2,900,5,2,0,5,5,5,5,5,5,5
1760,4,1944,2,3,0,1,0,1,1,0,0,1
6527,2,650,6,2,1,0,0,0,0,0,1,0
7458,1,1000,6,2,1,0,0,0,0,0,0,0
4671,3,964,5,3,0,5,5,5,5,5,5,5
1100,3,1207,2,3,0,1,0,1,1,0,0,0
5755,2,1330,5,3,1,5,5,5,5,5,5,5
7207,2,750,6,1,1,1,1,0,0,0,0,0
59,2,1270,1,2,0,1,0,1,1,0,0,1
7173,3,473,6,1,0,1,1,1,1,0,0,1
6165,3,1200,6,2,1,0,1,0,0,0,0,1
7136,4,1300,6,3,1,0,0,0,0,0,0,0
2579,2,950,3,3,0,0,0,0,1,0,0,0
1853,1,435,3,2,0,0,0,0,0,0,0,0
2124,3,1400,3,2,1,0,0,0,1,0,1,0
214,3,1401,1,3,0,1,0,1,1,0,0,1
638,2,1141,1,2,0,1,0,1,1,0,0,1
3693,4,2630,4,4,0,1,0,1,1,0,0,1
948,4,2180,1,4,0,1,1,1,1,1,0,1
4689,3,1155,5,2,1,5,5,5,5,5,5,5
1377,2,1026,2,2,0,1,0,0,1,0,0,0
6412,3,1240,6,2,1,0,0,1,0,0,1,0
3030,4,1500,3,3,1,0,0,0,1,0,0,0
3231,4,3031,4,4,0,1,0,1,1,0,0,1
1538,1,677,2,1,0,0,0,1,1,1,0,1
307,3,2182,1,3,0,1,0,1,1,0,0,1
2135,4,1800,3,3,1,0,0,1,1,0,0,0
2828,2,810,3,3,1,0,0,0,0,0,0,0
5733,4,881,5,2,1,5,5,5,5,5,5,5
4942,2,823,5,2,0,5,5,5,5,5,5,5
7056,4,1100,6,2,1,0,0,0,0,0,1,0
1029,2,1000,1,2,0,0,0,0,1,0,0,1
3031,4,1550,3,3,1,0,0,0,1,0,0,1
4910,1,576,5,1,0,5,5,5,5,5,5,5
3503,3,1940,4,3,0,0,0,0,0,0,0,0
632,3,1442,1,3,0,1,0,1,1,0,0,1
1463,1,930,2,2,0,0,0,0,1,0,0,0
2593,1,480,3,1,0,0,0,0,1,0,0,0
6933,4,1600,6,3,1,0,1,0,0,0,0,0
2553,1,650,3,2,0,0,0,0,0,0,0,0
93,4,1800,1,3,1,0,0,0,0,0,0,0
3446,1,1000,4,2,0,0,0,0,1,0,0,0
3862,1,1005,4,2,1,0,0,0,0,0,0,0
534,1,870,1,2,0,1,0,0,1,0,0,0
3743,4,3448,4,3,1,1,0,0,1,0,1,0
889,3,972,1,3,0,1,0,1,1,0,0,1
1032,3,1305,1,1,0,0,0,0,1,0,0,0
6428,3,980,6,2,1,0,0,1,0,0,1,0
5192,1,900,5,1,1,5,5,5,5,5,5,5
5400,2,935,5,2,0,5,5,5,5,5,5,5
2968,4,1300,3,3,1,0,0,0,0,0,0,0
4392,4,800,5,2,1,5,5,5,5,5,5,5
549,1,1054,1,2,0,1,0,1,1,0,0,1
1955,1,720,3,2,0,0,0,0,1,0,0,0
1133,1,779,2,2,0,0,0,1,0,0,0,0
3708,2,1120,4,2,0,0,0,0,0,0,0,0
3335,3,1415,4,3,0,0,0,0,1,0,1,0
5347,3,1466,5,3,0,5,5,5,5,5,5,5
3101,3,1535,4,3,0,1,0,1,1,0,0,1
6162,3,1200,6,2,1,0,1,0,0,0,0,1
4145,3,1935,4,3,0,1,0,0,1,0,0,0
4861,1,415,5,1,0,5,5,5,5,5,5,5
2858,1,540,3,2,1,0,0,0,0,0,0,0
7427,4,1235,6,2,1,1,1,0,0,0,0,1
7234,4,880,6,2,1,0,0,1,0,0,1,0
4456,1,914,5,2,0,5,5,5,5,5,5,5
2952,4,2400,3,4,1,0,0,1,1,0,1,0
4925,3,942,5,2,0,5,5,5,5,5,5,5
7401,2,750,6,1,0,0,0,0,0,0,0,0
6299,3,1088,6,2,1,0,0,0,0,0,0,0
5031,3,1956,5,3,1,5,5,5,5,5,5,5
5172,4,1259,5,3,1,5,5,5,5,5,5,5
494,2,1304,1,3,0,1,0,0,1,0,0,0
3094,2,1295,4,3,1,0,0,0,1,0,0,0
532,1,1147,1,2,0,1,0,1,1,0,0,1
2550,4,2000,3,3,1,0,0,0,1,0,0,0
2953,4,1440,3,3,1,0,0,0,1,0,1,0
6480,4,1200,6,2,0,1,1,0,0,0,0,0
4768,3,1290,5,3,1,5,5,5,5,5,5,5
1005,4,2202,1,3,0,1,0,1,1,0,1,0
3100,3,1520,4,2,1,0,0,0,1,0,0,0
5300,1,1165,5,2,1,5,5,5,5,5,5,5
6486,4,1600,6,3,1,0,1,0,1,0,0,0
3155,3,1242,4,3,1,0,0,0,0,0,0,0
5,3,1670,1,3,0,1,0,1,1,0,0,1
7409,3,600,6,1,1,0,0,0,0,1,0,0
7177,4,1290,6,2,1,0,0,0,0,0,0,0
1550,2,1294,2,3,0,0,0,1,0,0,0,0
3912,1,1050,4,2,0,0,0,0,0,0,0,0
4107,1,1008,4,2,0,1,0,0,1,0,0,0
1622,3,1469,2,3,0,0,0,0,1,0,0,0
3073,4,1450,3,3,1,0,0,0,0,0,0,0
6119,3,1050,6,2,1,0,0,0,0,0,0,1
3066,4,1900,3,3,1,0,0,1,1,0,1,0
6017,4,845,5,2,0,5,5,5,5,5,5,5
2071,4,2600,3,4,0,0,0,0,0,0,0,0
4731,3,1845,5,3,1,5,5,5,5,5,5,5
491,1,795,1,2,0,1,0,0,1,0,0,0
1529,2,1200,2,1,0,1,0,0,1,0,0,0
5162,1,933,5,2,0,5,5,5,5,5,5,5
4622,4,1500,5,4,1,5,5,5,5,5,5,5
129,1,900,1,2,0,0,0,1,1,0,0,0
2267,2,900,3,3,1,0,0,0,0,0,0,0
419,2,1125,1,2,0,0,0,1,1,0,0,0
3084,3,1050,3,2,1,0,0,0,0,0,0,0
53,2,1415,1,3,0,1,0,0,1,0,0,1
521,2,1486,1,3,0,1,1,1,1,1,0,1
850,2,1300,1,2,0,1,0,1,1,0,0,1
5925,1,2105,5,4,0,5,5,5,5,5,5,5
1017,1,840,1,2,0,1,0,1,1,0,0,1
6703,4,1431,6,2,0,0,1,1,1,0,0,0
6300,1,375,6,1,0,0,0,0,0,0,0,0
2760,4,1600,3,3,1,0,0,0,1,0,0,0
1019,2,1295,1,2,0,1,0,1,1,0,0,1
4664,2,1330,5,3,0,5,5,5,5,5,5,5
2870,3,1300,3,2,1,0,0,0,1,0,0,0
799,4,1890,1,3,0,1,0,1,1,0,1,1
2326,1,550,3,2,0,0,0,0,0,0,0,0
3844,2,1600,4,3,1,0,0,0,1,0,0,0
4897,1,1320,5,3,0,5,5,5,5,5,5,5
1982,4,1450,3,3,1,0,0,0,1,0,0,0
6374,1,300,6,1,0,0,0,0,0,0,0,0
1018,2,1315,1,2,0,1,0,1,1,0,0,1
4859,3,1150,5,2,0,5,5,5,5,5,5,5
6011,1,900,5,2,0,5,5,5,5,5,5,5
1712,1,765,2,1,0,0,0,0,1,0,0,0
6984,2,619,6,1,1,0,0,1,0,0,1,0
4286,3,1665,4,3,0,1,1,1,1,0,0,1
7471,3,965,6,2,0,0,1,0,0,0,0,0
7229,3,550,6,1,1,0,1,1,1,0,0,0
7636,4,1556,6,3,0,5,5,5,5,5,5,5
6067,2,1658,5,3,0,5,5,5,5,5,5,5
5844,3,770,5,2,0,5,5,5,5,5,5,5
677,1,1025,1,2,0,1,0,1,1,0,0,1
281,3,1195,1,2,0,1,1,1,1,0,0,1
2662,2,800,3,3,0,0,0,0,0,0,0,0
3588,1,850,4,2,0,0,0,0,1,0,0,0
4474,3,972,5,3,0,5,5,5,5,5,5,5
7150,3,1070,6,2,1,0,0,0,0,0,0,0
484,1,823,1,2,0,1,0,0,1,0,0,0
4884,2,1310,5,2,1,5,5,5,5,5,5,5
6591,1,500,6,1,1,0,0,0,0,0,1,0
7607,3,5150,6,3,0,5,5,5,5,5,5,5
4352,3,1377,5,3,1,1,0,1,1,0,0,0
6649,2,700,6,1,0,1,0,0,0,0,0,1
4953,3,1050,5,2,1,5,5,5,5,5,5,5
1069,4,1249,1,2,0,1,0,1,1,0,1,0
6197,2,646,6,1,1,0,0,0,0,0,0,0
2709,2,865,3,3,0,0,0,0,0,0,1,0
5362,2,923,5,2,0,5,5,5,5,5,5,5
5790,3,960,5,2,0,5,5,5,5,5,5,5
2620,2,820,3,3,0,0,0,0,1,0,0,0
4258,4,3600,4,4,1,1,0,0,1,0,1,0
6665,1,650,6,1,0,0,0,0,1,0,0,1
5233,1,680,5,2,1,5,5,5,5,5,5,5
6010,1,1742,5,3,1,5,5,5,5,5,5,5
2552,4,1950,3,4,1,0,0,0,1,0,0,0
4530,3,1304,5,3,1,5,5,5,5,5,5,5
5470,2,978,5,2,0,5,5,5,5,5,5,5
4751,3,1553,5,3,1,5,5,5,5,5,5,5
826,2,1580,1,3,0,1,0,1,1,0,0,1
1776,4,1695,2,3,0,1,0,0,1,0,0,1
1877,1,900,3,3,0,0,0,0,0,0,0,0
6620,2,667,6,1,1,0,0,0,0,0,0,0
2182,1,675,3,2,1,0,0,0,0,0,0,0
2404,2,800,3,3,0,0,0,0,0,0,0,0
2876,3,680,3,3,1,0,0,0,0,0,0,0
5778,1,1480,5,3,0,5,5,5,5,5,5,5
2220,1,720,3,2,1,0,0,0,0,0,0,0
938,2,792,1,2,0,1,0,1,1,0,1,1
7440,3,1050,6,2,1,0,0,0,0,0,0,0
6635,2,650,6,1,1,0,1,0,1,0,0,0
2104,4,1900,3,3,1,1,0,1,1,0,0,0
5363,3,1947,5,4,0,5,5,5,5,5,5,5
628,2,1179,1,2,0,1,0,1,1,0,0,1
6425,4,1735,6,3,1,0,0,1,0,0,1,0
930,3,1268,1,2,0,1,1,1,1,0,0,1
5724,2,900,5,2,0,5,5,5,5,5,5,5
5998,3,715,5,2,0,5,5,5,5,5,5,5
2601,1,450,3,1,1,0,0,0,0,0,0,0
7266,3,990,6,2,1,0,0,0,0,0,1,0
2048,4,1900,3,3,1,0,0,0,0,0,0,0
923,3,1440,1,3,0,1,0,0,1,0,1,0
6122,2,555,6,1,1,0,0,0,0,0,0,0
1708,4,2348,2,3,0,1,0,0,1,0,0,0
7594,4,1135,6,2,1,5,5,5,5,5,5,5
2462,1,580,3,2,0,0,0,0,0,0,0,0
7704,3,600,6,1,1,5,5,5,5,5,5,5
2276,1,900,3,3,1,0,0,0,0,0,0,0
1345,3,1124,2,2,0,0,0,0,1,0,0,0
5711,1,1925,5,3,0,5,5,5,5,5,5,5
7717,2,1730,6,3,1,5,5,5,5,5,5,5
5210,3,950,5,2,0,5,5,5,5,5,5,5
2761,1,540,3,2,0,0,0,0,0,0,0,0
6070,1,940,5,3,1,5,5,5,5,5,5,5
2142,4,1900,3,3,1,1,0,1,1,0,0,1
5725,2,940,5,2,0,5,5,5,5,5,5,5
1447,1,589,2,1,0,0,0,0,0,0,0,0
5082,4,1206,5,2,0,5,5,5,5,5,5,5
4085,3,1500,4,3,1,0,0,0,0,0,0,0
3408,2,1220,4,2,0,0,0,0,1,0,0,0
4478,1,1116,5,3,0,5,5,5,5,5,5,5
985,3,1515,1,3,0,1,0,1,1,0,1,1
537,1,900,1,2,0,1,0,0,1,0,0,0
3001,3,1245,3,2,1,1,0,1,1,0,0,1
4030,4,1695,4,3,0,0,0,0,1,0,0,0
4078,1,1025,4,2,0,0,0,0,0,0,0,0
721,2,1235,1,2,0,1,0,1,1,0,0,1
1209,3,1566,2,3,0,1,0,1,1,0,0,1
2845,4,2400,3,3,1,0,0,1,1,0,0,0
6611,1,690,6,1,0,0,0,0,0,1,0,0
3380,4,1970,4,3,1,0,0,0,0,0,0,0
4995,4,1850,5,3,0,5,5,5,5,5,5,5
2456,2,1100,3,4,0,0,0,0,0,0,0,0
5700,1,1100,5,3,0,5,5,5,5,5,5,5
6650,2,547,6,1,0,0,0,0,0,0,0,0
3557,3,1295,4,2,0,0,0,0,0,0,0,0
5395,2,1121,5,2,0,5,5,5,5,5,5,5
5702,4,1354,5,3,1,5,5,5,5,5,5,5
2836,4,1900,3,4,1,0,0,0,1,0,0,0
7187,3,525,6,1,1,0,1,0,0,0,0,0
2050,4,1900,3,3,1,0,0,0,0,0,0,0
4969,2,1455,5,3,0,5,5,5,5,5,5,5
2888,2,800,3,3,0,0,0,0,0,0,0,0
3265,3,1535,4,3,0,1,0,1,1,0,0,1
4091,2,1200,4,2,1,0,0,0,1,0,0,0
6151,2,615,6,1,1,0,0,0,0,0,0,0
4922,1,811,5,2,0,5,5,5,5,5,5,5
3623,1,540,4,1,0,0,0,0,1,0,0,0
7468,3,1340,6,3,0,0,1,0,0,0,0,0
2598,2,900,3,3,0,0,0,0,0,0,0,0
4053,1,1100,4,2,0,0,0,0,1,0,0,0
522,1,1161,1,3,0,1,1,1,1,1,0,1
7016,4,1706,6,3,1,1,1,0,1,0,1,0
4789,1,950,5,2,1,5,5,5,5,5,5,5
4368,3,1480,5,3,1,0,0,0,0,0,0,0
1159,3,1389,2,3,0,1,0,1,1,0,0,1
5220,1,960,5,2,0,5,5,5,5,5,5,5
6659,1,395,6,1,0,0,0,0,1,0,0,1
2298,2,900,3,3,0,0,0,0,0,0,0,0
6941,3,1210,6,2,0,1,1,0,1,0,0,0
7297,3,448,6,1,1,0,0,0,0,0,0,0
2529,4,2500,3,3,1,0,0,0,1,0,0,0
4192,2,1465,4,3,0,1,0,0,1,0,0,0
926,2,771,1,1,0,1,1,1,1,0,0,1
2026,4,1800,3,3,1,0,0,1,1,0,0,0
5973,1,800,5,2,1,5,5,5,5,5,5,5
2375,1,855,3,3,1,0,0,0,0,0,0,0
2253,1,630,3,2,1,0,0,0,0,0,0,0
7405,3,1190,6,2,0,0,0,0,0,1,0,0
415,2,1025,1,2,0,1,0,1,0,0,0,0
1224,1,855,2,2,0,1,0,1,1,0,0,1
5933,3,822,5,2,0,5,5,5,5,5,5,5
970,4,2700,1,4,0,1,0,1,1,0,1,1
4419,1,1684,5,3,0,5,5,5,5,5,5,5
6515,2,650,6,1,1,0,1,0,0,0,1,0
3117,3,1350,4,2,0,0,0,0,0,0,0,0
4821,2,1103,5,3,0,5,5,5,5,5,5,5
5663,2,1575,5,3,0,5,5,5,5,5,5,5
111,2,1200,1,2,1,0,0,0,0,0,0,0
2692,1,865,3,3,0,0,0,0,0,0,0,0
3541,4,1730,4,3,0,0,0,0,0,0,0,0
2477,1,675,3,3,0,0,0,0,0,0,0,0
2784,1,616,3,2,1,0,0,0,0,0,0,0
1989,4,1450,3,3,1,0,0,0,0,0,0,0
904,2,1428,1,3,0,1,0,0,1,0,0,0
3011,1,500,3,2,1,0,0,0,0,0,0,0
87,3,718,1,2,0,1,0,1,1,0,0,1
4452,2,1250,5,3,0,5,5,5,5,5,5,5
4591,1,851,5,2,0,5,5,5,5,5,5,5
6966,4,1350,6,3,1,0,1,0,1,0,0,0
6404,1,529,6,1,0,0,0,0,0,0,0,0
6507,3,950,6,2,1,0,1,0,0,0,1,0
5375,3,1110,5,3,0,5,5,5,5,5,5,5
2797,1,520,3,2,0,0,0,0,0,0,0,0
16,2,1270,1,2,0,1,0,1,1,0,0,1
4702,3,1509,5,3,1,5,5,5,5,5,5,5
3128,3,1150,4,2,0,0,0,0,1,0,0,0
7414,4,3465,6,4,0,1,1,0,0,0,0,0
5308,3,900,5,2,0,5,5,5,5,5,5,5
3108,3,1150,4,2,0,0,0,0,1,0,0,0
7435,3,1150,6,2,1,0,1,0,1,0,0,0
3122,2,1150,4,2,0,0,0,0,1,0,0,0
4785,3,1624,5,3,1,5,5,5,5,5,5,5
558,2,1150,1,2,0,1,0,1,1,0,0,1
3907,3,1490,4,3,0,0,0,0,1,0,0,0
4754,4,1715,5,3,1,5,5,5,5,5,5,5
7043,4,900,6,2,1,0,0,0,0,1,0,1
6115,4,1380,6,2,1,0,1,0,1,1,0,0
2028,4,2000,3,3,1,0,0,0,1,0,0,1
5213,2,850,5,2,1,5,5,5,5,5,5,5
3978,1,1125,4,1,0,0,0,0,1,0,0,0
3146,3,1495,4,3,0,1,0,1,1,0,0,1
6332,3,640,6,1,0,1,1,1,1,0,0,1
1439,2,1092,2,2,0,0,0,0,0,0,0,0
2756,4,1050,3,2,1,0,0,0,0,0,0,1
5823,3,1145,5,3,0,5,5,5,5,5,5,5
2501,4,1900,3,3,1,1,0,1,1,0,0,1
5814,2,1400,5,3,1,5,5,5,5,5,5,5
1360,2,917,2,2,0,0,0,0,1,0,0,0
4683,3,1697,5,3,1,5,5,5,5,5,5,5
4029,1,1080,4,2,0,0,0,0,0,0,0,0
259,2,1365,1,3,0,1,0,0,1,0,0,1
1822,4,1444,2,3,0,0,0,1,1,0,0,1
7438,4,2950,6,4,1,0,0,0,0,0,0,0
1205,2,1024,2,2,0,1,0,1,1,0,0,1
5730,4,1400,5,3,1,5,5,5,5,5,5,5
169,2,1139,1,2,0,0,0,1,1,0,0,0
6859,1,400,6,1,1,0,0,0,0,0,1,0
1840,3,1000,3,3,0,0,0,0,0,0,0,0
511,2,1135,1,2,0,0,0,1,1,0,0,1
173,2,1133,1,2,0,0,0,1,1,0,0,0
6701,4,2376,6,3,0,0,1,1,1,0,0,0
3107,3,1592,4,3,0,1,0,0,0,0,0,0
5529,1,850,5,1,0,5,5,5,5,5,5,5
5508,2,941,5,2,1,5,5,5,5,5,5,5
6148,3,1150,6,2,1,0,1,1,1,0,0,0
7277,4,730,6,2,1,0,0,0,0,0,1,0
3973,3,1620,4,3,0,1,0,1,1,0,0,1
6183,4,1800,6,3,1,0,1,0,0,0,0,0
888,3,905,1,3,0,1,0,1,1,0,0,1
5391,2,1011,5,2,0,5,5,5,5,5,5,5
7308,4,957,6,2,0,1,1,1,0,0,0,0
459,1,954,1,2,0,1,0,0,1,0,0,0
2148,4,1900,3,3,1,0,0,0,1,0,0,0
6052,1,900,5,2,0,5,5,5,5,5,5,5
6401,3,700,6,2,1,0,0,1,0,0,1,0
1584,1,930,2,2,0,0,0,0,1,0,0,0
297,1,985,1,2,0,1,0,0,1,0,0,1
3205,3,1600,4,3,1,0,0,0,0,0,0,0
4964,3,1479,5,3,0,5,5,5,5,5,5,5
1035,3,1305,1,2,0,0,0,0,1,0,0,0
4614,1,867,5,2,0,5,5,5,5,5,5,5
3949,3,1390,4,2,0,1,0,0,1,0,0,0
7067,4,1550,6,2,1,0,0,0,0,0,0,0
5886,1,741,5,2,0,5,5,5,5,5,5,5
3574,1,1107,4,2,0,0,0,0,1,0,0,0
3362,2,1190,4,2,0,1,0,0,1,0,0,0
1006,3,1530,1,3,0,1,0,1,1,0,1,1
3754,3,1535,4,3,0,1,0,1,1,0,0,1
319,4,2225,1,3,0,1,0,1,1,0,0,0
3692,4,2540,4,3,0,1,0,1,1,0,0,1
1365,2,942,2,2,0,0,0,0,0,0,0,0
2694,1,640,3,2,0,0,0,0,0,0,1,0
5427,1,675,5,2,0,5,5,5,5,5,5,5
2486,4,2000,3,3,1,0,0,0,1,0,0,1
3453,4,4500,4,4,0,1,0,1,1,0,0,0
2457,1,675,3,3,0,0,0,0,0,0,0,0
3905,2,1300,4,3,0,0,0,0,1,0,0,0
5442,1,1150,5,3,0,5,5,5,5,5,5,5
1573,2,891,2,2,0,0,0,0,0,0,0,0
2918,1,540,3,2,1,0,0,0,0,0,0,0
6617,4,1440,6,2,1,0,1,1,1,0,0,1
2013,4,1700,3,3,1,0,0,0,0,0,0,0
697,2,1075,1,2,0,0,0,0,1,0,0,1
3765,1,1015,4,2,1,0,0,0,1,0,0,0
3524,2,931,4,2,0,0,0,0,1,0,0,0
7239,3,990,6,2,1,0,0,0,0,0,1,0
3659,3,1700,4,3,0,0,0,0,0,0,0,0
5949,1,2105,5,4,0,5,5,5,5,5,5,5
4653,1,2922,5,4,1,5,5,5,5,5,5,5
4413,1,1359,5,3,1,5,5,5,5,5,5,5
3540,2,950,4,2,0,0,0,0,0,0,0,0
7175,4,1016,6,2,1,0,0,0,0,0,0,0
1416,1,519,2,1,0,0,0,0,0,0,0,0
5422,1,922,5,2,0,5,5,5,5,5,5,5
2605,1,650,3,2,0,0,0,0,0,0,0,0
6028,1,800,5,2,0,5,5,5,5,5,5,5
6380,4,1200,6,2,1,0,0,0,0,0,0,0
2955,4,1900,3,4,1,0,0,0,1,0,0,0
7202,3,1150,6,2,1,0,1,0,0,1,0,1
7127,4,1320,6,2,1,0,0,0,0,0,0,0
356,3,1168,1,2,0,1,0,1,1,0,0,1
6923,4,1600,6,3,1,0,1,0,0,0,0,0
6306,1,420,6,1,0,0,0,0,0,0,0,0
2834,4,2000,3,4,1,0,0,0,1,0,0,0
1499,1,552,2,1,0,0,0,0,0,0,0,0
1401,1,510,2,1,0,0,0,0,0,0,0,0
5077,3,1835,5,3,0,5,5,5,5,5,5,5
3881,4,1765,4,3,1,0,0,0,1,0,0,0
5672,4,1314,5,3,1,5,5,5,5,5,5,5
7252,4,1050,6,2,1,0,1,0,0,0,0,0
6169,2,765,6,1,1,0,1,0,1,1,0,1
7737,4,650,6,1,1,5,5,5,5,5,5,5
2208,1,750,3,2,1,0,0,0,0,0,0,0
2251,1,810,3,3,1,0,0,0,0,0,0,0
7158,1,550,6,1,1,0,0,1,0,0,1,0
5112,2,875,5,2,0,5,5,5,5,5,5,5
2051,4,2400,3,4,1,0,0,0,1,0,1,0
6072,1,1301,5,3,1,5,5,5,5,5,5,5
1378,2,1025,2,2,0,1,0,0,1,0,0,0
4417,2,1054,5,2,0,5,5,5,5,5,5,5
778,1,900,1,2,0,0,0,1,1,0,0,0
6709,4,2016,6,3,0,1,1,1,1,0,0,1
97,4,1645,1,3,1,1,0,1,1,0,0,1
1151,2,1128,2,3,0,0,0,0,0,0,0,0
577,1,1505,1,3,0,1,0,0,1,0,0,1
5465,2,1232,5,3,0,5,5,5,5,5,5,5
100,4,3500,1,3,0,1,0,1,1,0,0,0
2174,2,700,3,2,1,0,0,0,0,0,0,0
5710,1,1925,5,3,0,5,5,5,5,5,5,5
5243,1,872,5,2,0,5,5,5,5,5,5,5
6463,2,625,6,1,1,0,0,0,0,0,0,0
6018,3,1474,5,3,1,5,5,5,5,5,5,5
3153,2,1300,4,3,0,0,0,0,1,0,0,0
2690,2,765,3,3,0,0,0,0,0,0,0,0
3989,3,1480,4,3,0,0,0,0,1,0,0,0
7353,1,440,6,1,0,0,0,0,0,0,0,0
5317,2,960,5,2,0,5,5,5,5,5,5,5
7505,4,1050,6,2,1,5,5,5,5,5,5,5
789,4,2503,1,4,0,1,0,1,1,0,0,0
4344,4,2210,5,4,0,1,1,1,1,1,0,1
7050,4,510,6,1,1,0,1,1,0,0,1,0
43,3,1670,1,3,0,1,0,1,1,0,0,1
7115,3,1117,6,2,1,0,0,0,0,0,1,0
1758,3,1564,2,3,0,1,0,1,1,0,0,1
7224,4,1050,6,3,1,0,0,1,0,0,1,0
7446,4,1150,6,2,1,0,1,0,0,1,0,1
2413,1,675,3,2,1,0,0,0,0,0,0,0
6932,4,1256,6,2,1,1,1,0,0,0,0,0
999,2,985,1,2,0,1,0,1,1,0,1,1
2763,2,1100,3,4,0,0,0,0,0,0,0,0
578,1,1370,1,3,0,1,0,0,1,0,0,1
1930,4,6400,3,5,1,1,0,0,0,0,0,0
1012,3,1395,1,1,0,0,0,0,1,0,0,0
908,2,1057,1,2,0,1,0,0,0,0,0,1
6934,4,1600,6,3,1,0,1,0,0,0,0,0
1387,1,544,2,1,0,0,0,0,0,0,0,0
5346,3,980,5,2,0,5,5,5,5,5,5,5
2711,1,550,3,2,0,0,0,0,0,0,1,0
6968,4,970,6,2,1,1,0,0,1,0,0,0
6680,3,1227,6,3,0,1,1,1,1,0,0,1
6914,1,685,6,1,0,0,0,0,0,0,0,0
6357,4,560,6,1,1,0,0,0,0,0,0,0
6593,1,673,6,1,0,1,1,1,1,0,0,1
6035,1,850,5,2,0,5,5,5,5,5,5,5
7611,3,1050,6,2,1,5,5,5,5,5,5,5
6358,4,1150,6,2,0,0,0,0,1,0,0,0
5673,2,1725,5,3,0,5,5,5,5,5,5,5
575,2,1551,1,3,0,1,0,1,1,0,0,1
1604,3,1409,2,3,0,0,0,1,1,0,0,0
2789,1,667,3,2,0,0,0,0,0,0,0,0
424,3,1845,1,3,0,1,0,0,1,0,0,1
5332,3,1890,5,4,0,5,5,5,5,5,5,5
2555,2,900,3,3,0,0,0,0,0,0,0,0
3971,3,1090,4,2,0,0,0,0,1,0,0,0
4743,3,1623,5,3,1,5,5,5,5,5,5,5
6334,4,1056,6,2,1,1,1,1,1,0,0,1
6488,1,750,6,1,1,0,0,0,1,0,0,0
1473,2,888,2,2,0,0,0,0,0,0,0,0
7077,4,1500,6,3,1,0,0,0,0,0,0,0
3305,3,1150,4,2,0,0,0,0,1,0,0,0
118,2,1272,1,2,0,1,0,1,1,0,0,1
3827,4,1980,4,3,0,1,0,0,1,0,0,1
702,4,3205,1,4,0,1,0,1,1,0,1,1
1250,4,5093,2,5,0,1,0,1,1,0,0,1
5658,2,750,5,2,0,5,5,5,5,5,5,5
4648,3,1450,5,2,1,5,5,5,5,5,5,5
